Edge Weight,Source,Target
-2.3853e-07,Population_65_Plus,fraction_of_industrial_output_alloc_to_consumption_var
3.7305e-08,Population_65_Plus,fraction_of_industrial_capital_alloc_to_obtaining_res
1.3668e-05,Population_65_Plus,fraction_of_agricultural_inputs_alloc_to_land_development
4.7747e-05,Population_65_Plus,fraction_of_industrial_output_allocated_to_agriculture_1
4.82e-05,Population_65_Plus,fraction_of_industrial_output_allocated_to_agriculture_2
4.7747e-05,Population_65_Plus,fraction_of_industrial_output_allocated_to_agriculture
3.7305e-08,Population_65_Plus,fraction_of_capital_allocated_to_obtaining_resources_1
-7.1071e-14,Population_65_Plus,fraction_of_capital_allocated_to_obtaining_resources_2
-5.654e-05,Population_65_Plus,fraction_of_industrial_output_allocated_to_investment
8.7934e-06,Population_65_Plus,fraction_of_industrial_output_allocated_to_services_1
8.7934e-06,Population_65_Plus,fraction_of_industrial_output_allocated_to_services_2
-2.8942e-06,Population_65_Plus,fraction_of_agricultural_inputs_for_land_maintenance
8.7934e-06,Population_65_Plus,fraction_of_industrial_output_allocated_to_services
-1.3394e-06,Population_65_Plus,fraction_services_allocated_to_fertility_control
-1.5371e-06,Population_65_Plus,urban_and_industrial_land_required_per_capita
0.0067995,Population_65_Plus,land_yield_technology_change_rate_multiplier
-0.0020706,Population_65_Plus,marginal_productivity_of_agricultural_inputs
4.0051e-06,Population_65_Plus,completed_multiplier_from_perceived_lifetime
-1.5895e-06,Population_65_Plus,marginal_land_yield_multiplier_from_capital
2.1003e-06,Population_65_Plus,persistent_pollution_generation_agriculture
-8.7787e-10,Population_65_Plus,land_yield_multiplier_from_air_pollution_2
-9.6691e-07,Population_65_Plus,lifetime_multiplier_from_health_services_1
-2.4337e-06,Population_65_Plus,lifetime_multiplier_from_health_services_2
-4.9806e-09,Population_65_Plus,land_yield_multipler_from_air_pollution_1
5.3547e-07,Population_65_Plus,land_removal_for_urban_and_industrial_use
0.00051555,Population_65_Plus,marginal_productivity_of_land_development
-4.9806e-09,Population_65_Plus,land_yield_multiplier_from_air_pollution
-3.9175e-06,Population_65_Plus,persistent_pollution_generation_industry
-2.4337e-06,Population_65_Plus,lifetime_multiplier_from_health_services
-1.4817e-06,Population_65_Plus,fertility_control_facilities_per_capita
-0.00073616,Population_65_Plus,fertility_control_allocation_per_capita
-1.1916e-05,Population_65_Plus,land_life_multiplier_from_land_yield_1
-1.0134e-05,Population_65_Plus,land_life_multiplier_from_land_yield_2
-0.11601,Population_65_Plus,indicated_services_output_per_capita_1
-0.11601,Population_65_Plus,indicated_services_output_per_capita_2
-1.1916e-05,Population_65_Plus,land_life_multiplier_from_land_yield
-0.11601,Population_65_Plus,indicated_services_output_per_capita
-1.8481e-06,Population_65_Plus,persistent_pollution_generation_rate
-0.075554,Population_65_Plus,average_industrial_output_per_capita
-0.044483,Population_65_Plus,delayed_industrial_output_per_capita
-0.00013486,Population_65_Plus,effective_health_services_per_capita
4.5671e-05,Population_65_Plus,land_yield_multiplier_from_capital
5.4953e-06,Population_65_Plus,urban_and_industrial_land_required
2.4372e-05,Population_65_Plus,Delayed_Labor_Utilization_Fraction
1.1978e-07,Population_65_Plus,potential_jobs_agricultural_sector
-0.00041013,Population_65_Plus,per_capita_resource_use_multiplier
0.00011991,Population_65_Plus,crowding_multiplier_from_industry
-5.204e-05,Population_65_Plus,lifetime_multiplier_from_crowding
0.0004471,Population_65_Plus,land_fertility_regeneration_time
7.6001e-08,Population_65_Plus,jobs_per_industrial_capital_unit
8.6486e-05,Population_65_Plus,potential_jobs_industrial_sector
-0.00040722,Population_65_Plus,industrial_capital_depreciation
-3.2717e-07,Population_65_Plus,fertility_control_effectiveness
6.3767e-08,Population_65_Plus,fraction_of_resources_remaining
0.0019268,Population_65_Plus,agricultural_input_per_hectare
1.4468e-05,Population_65_Plus,family_response_to_social_norm
0.016672,Population_65_Plus,total_agricultural_investment
-0.020302,Population_65_Plus,industrial_capital_investment
1.4401e-06,Population_65_Plus,capacity_utilization_fraction
2.3227e-07,Population_65_Plus,jobs_per_service_capital_unit
0.00012751,Population_65_Plus,potential_jobs_service_sector
0.00016956,Population_65_Plus,desired_completed_family_size
-0.0001912,Population_65_Plus,lifetime_multiplier_from_food
0.00092739,Population_65_Plus,development_cost_per_hectare
-0.071068,Population_65_Plus,industrial_output_per_capita
4.3202e-05,Population_65_Plus,service_capital_depreciation
0.00010994,Population_65_Plus,fraction_of_population_urban
6.1126e-16,Population_65_Plus,Arable_Land_in_Gigahectares
-0.086211,Population_65_Plus,indicated_food_per_capita_1
-0.086211,Population_65_Plus,indicated_food_per_capita_2
0.01387,Population_65_Plus,current_agricultural_inputs
-0.00027833,Population_65_Plus,land_fertility_regeneration
0.00018959,Population_65_Plus,labor_utilization_fraction
0.0029244,Population_65_Plus,service_capital_investment
-0.00046276,Population_65_Plus,need_for_fertility_control
-0.010498,Population_65_Plus,health_services_per_capita
-0.086211,Population_65_Plus,indicated_food_per_capita
1.4054e-07,Population_65_Plus,Urban_and_Industrial_Land
-0.10741,Population_65_Plus,service_output_per_capita
-0.00018034,Population_65_Plus,perceived_life_expectancy
1.2301e-05,Population_65_Plus,family_income_expectation
5.2551e-05,Population_65_Plus,social_family_size_normal
-7.518e-07,Population_65_Plus,Potentially_Arable_Land
0.00024803,Population_65_Plus,desired_total_fertility
-0.0010479,Population_65_Plus,maximum_total_fertility
6.0448e-05,Population_65_Plus,Nonrenewable_Resources
4.2788e-07,Population_65_Plus,arable_land_harvested
3.5821e-06,Population_65_Plus,land_development_rate
-0.071495,Population_65_Plus,average_life_of_land
-9.859e-05,Population_65_Plus,Perceived_Food_Ratio
-8.7325e-05,Population_65_Plus,fecundity_multiplier
0.0021259,Population_65_Plus,Agricultural_Inputs
-7.5692e-07,Population_65_Plus,maturation_14_to_15
-2.4851e-07,Population_65_Plus,maturation_44_to_45
-1.5558e-07,Population_65_Plus,maturation_64_to_65
-1.6739e-06,Population_65_Plus,Population_15_To_44
-6.7159e-07,Population_65_Plus,Population_45_To_64
-0.00022864,Population_65_Plus,resource_usage_rate
-0.0057011,Population_65_Plus,Industrial_Capital
9.0619e-06,Population_65_Plus,mortality_45_to_64
4.6659e-06,Population_65_Plus,mortality_15_to_44
-2.5694e-06,Population_65_Plus,Population_0_To_14
6.5401e-09,Population_65_Plus,land_erosion_rate
-0.0012362,Population_65_Plus,industrial_output
1.5424e-05,Population_65_Plus,mortality_65_plus
1.0019e-05,Population_65_Plus,mortality_0_to_14
-1.387e-08,Population_65_Plus,jobs_per_hectare
-0.17152,Population_65_Plus,food_per_capita
0.00086403,Population_65_Plus,Service_Capital
5.7813e-06,Population_65_Plus,deaths_15_to_44
2.44e-06,Population_65_Plus,deaths_45_to_64
-5.021e-05,Population_65_Plus,total_fertility
-0.0084214,Population_65_Plus,life_expectancy
0.0016395,Population_65_Plus,service_output
8.7844e-06,Population_65_Plus,deaths_0_to_14
0.00012139,Population_65_Plus,deaths_65_plus
1.9102e-07,Population_65_Plus,land_fr_cult
6.1126e-07,Population_65_Plus,Arable_Land
-1.7591e-06,Population_65_Plus,labor_force
0.029738,Population_65_Plus,land_yield
-0.00074572,Population_65_Plus,food_ratio
0.0012795,Population_65_Plus,population
-1.1674e-06,Population_65_Plus,births
0.0001384,Population_65_Plus,deaths
0.020753,Population_65_Plus,food
0.00021411,Population_65_Plus,jobs
-1,Population_65_Plus,GDP_per_capita
6.3116e-08,Population_65_Plus,inflation_CAN
1.6061e-08,industrial_output,fraction_of_industrial_output_alloc_to_consumption_var
-1.5327e-06,industrial_output,fraction_of_industrial_capital_alloc_to_obtaining_res
0.00019092,industrial_output,fraction_of_agricultural_inputs_alloc_to_land_development
-5.4262e-05,industrial_output,fraction_of_industrial_output_allocated_to_agriculture_1
-5.4777e-05,industrial_output,fraction_of_industrial_output_allocated_to_agriculture_2
-5.4262e-05,industrial_output,fraction_of_industrial_output_allocated_to_agriculture
-1.5327e-06,industrial_output,fraction_of_capital_allocated_to_obtaining_resources_1
6.6674e-13,industrial_output,fraction_of_capital_allocated_to_obtaining_resources_2
7.2717e-05,industrial_output,fraction_of_industrial_output_allocated_to_investment
-1.8456e-05,industrial_output,fraction_of_industrial_output_allocated_to_services_1
-1.8456e-05,industrial_output,fraction_of_industrial_output_allocated_to_services_2
3.1877e-08,industrial_output,fraction_of_agricultural_inputs_for_land_maintenance
-1.8456e-05,industrial_output,fraction_of_industrial_output_allocated_to_services
4.7922e-05,industrial_output,fraction_services_allocated_to_fertility_control
1.035e-07,industrial_output,urban_and_industrial_land_required_per_capita
-0.0045799,industrial_output,land_yield_technology_change_rate_multiplier
-0.028944,industrial_output,marginal_productivity_of_agricultural_inputs
-4.3832e-06,industrial_output,completed_multiplier_from_perceived_lifetime
-2.2224e-05,industrial_output,marginal_land_yield_multiplier_from_capital
2.9416e-05,industrial_output,persistent_pollution_generation_agriculture
8.5307e-09,industrial_output,land_yield_multiplier_from_air_pollution_2
4.8357e-08,industrial_output,land_yield_multipler_from_air_pollution_1
-5.4212e-08,industrial_output,land_removal_for_urban_and_industrial_use
0.0071908,industrial_output,marginal_productivity_of_land_development
4.8357e-08,industrial_output,land_yield_multiplier_from_air_pollution
1.3871e-06,industrial_output,persistent_pollution_generation_industry
1.9237e-06,industrial_output,fertility_control_facilities_per_capita
0.010377,industrial_output,fertility_control_allocation_per_capita
-0.00016667,industrial_output,land_life_multiplier_from_land_yield_1
-0.00014174,industrial_output,land_life_multiplier_from_land_yield_2
0.0078112,industrial_output,indicated_services_output_per_capita_1
0.0078112,industrial_output,indicated_services_output_per_capita_2
-0.00016667,industrial_output,land_life_multiplier_from_land_yield
0.0078112,industrial_output,indicated_services_output_per_capita
3.1327e-05,industrial_output,persistent_pollution_generation_rate
0.57879,industrial_output,average_industrial_output_per_capita
0.34076,industrial_output,delayed_industrial_output_per_capita
0.00063857,industrial_output,land_yield_multiplier_from_capital
2.5679e-07,industrial_output,urban_and_industrial_land_required
-7.6256e-05,industrial_output,Delayed_Labor_Utilization_Fraction
2.0495e-06,industrial_output,potential_jobs_agricultural_sector
2.7615e-05,industrial_output,per_capita_resource_use_multiplier
-8.0738e-06,industrial_output,crowding_multiplier_from_industry
2.0932e-06,industrial_output,lifetime_multiplier_from_crowding
-4.9243e-06,industrial_output,land_fertility_regeneration_time
-5.1174e-09,industrial_output,jobs_per_industrial_capital_unit
4.5191e-06,industrial_output,potential_jobs_industrial_sector
0.0030552,industrial_output,industrial_capital_depreciation
4.2477e-07,industrial_output,fertility_control_effectiveness
-2.6198e-06,industrial_output,fraction_of_resources_remaining
0.026941,industrial_output,agricultural_input_per_hectare
-0.0045012,industrial_output,family_response_to_social_norm
-0.017717,industrial_output,total_agricultural_investment
0.029383,industrial_output,industrial_capital_investment
-4.5058e-06,industrial_output,capacity_utilization_fraction
-7.7139e-08,industrial_output,jobs_per_service_capital_unit
7.7182e-06,industrial_output,potential_jobs_service_sector
-0.017746,industrial_output,desired_completed_family_size
0.00012878,industrial_output,lifetime_multiplier_from_food
0.013625,industrial_output,development_cost_per_hectare
0.0047853,industrial_output,industrial_output_per_capita
0.0046894,industrial_output,service_capital_depreciation
-5.5501e-08,industrial_output,fraction_of_population_urban
1.0246e-14,industrial_output,Arable_Land_in_Gigahectares
0.0058049,industrial_output,indicated_food_per_capita_1
0.0058049,industrial_output,indicated_food_per_capita_2
-0.023139,industrial_output,current_agricultural_inputs
3.0655e-06,industrial_output,land_fertility_regeneration
1.1366e-05,industrial_output,labor_utilization_fraction
-0.0048249,industrial_output,service_capital_investment
0.016557,industrial_output,need_for_fertility_control
0.0034864,industrial_output,health_services_per_capita
0.0058049,industrial_output,indicated_food_per_capita
7.9891e-07,industrial_output,Urban_and_Industrial_Land
0.035672,industrial_output,service_output_per_capita
0.00019736,industrial_output,perceived_life_expectancy
-0.003827,industrial_output,family_income_expectation
-0.00040257,industrial_output,social_family_size_normal
-1.1045e-05,industrial_output,Potentially_Arable_Land
-0.024924,industrial_output,desired_total_fertility
0.00053558,industrial_output,maximum_total_fertility
-0.0024834,industrial_output,Nonrenewable_Resources
7.1723e-06,industrial_output,arable_land_harvested
6.8222e-06,industrial_output,land_development_rate
-1,industrial_output,average_life_of_land
1.0859e-06,industrial_output,Perceived_Food_Ratio
4.4632e-05,industrial_output,fecundity_multiplier
0.031234,industrial_output,Agricultural_Inputs
5.2909e-08,industrial_output,maturation_14_to_15
1.5917e-07,industrial_output,maturation_44_to_45
9.857e-08,industrial_output,maturation_64_to_65
1.8319e-06,industrial_output,Population_15_To_44
7.3498e-07,industrial_output,Population_45_To_64
8.0953e-05,industrial_output,resource_usage_rate
0.042773,industrial_output,Industrial_Capital
-4.6315e-06,industrial_output,mortality_45_to_64
-2.3847e-06,industrial_output,mortality_15_to_44
-3.831e-06,industrial_output,Population_0_To_14
6.1814e-07,industrial_output,Population_65_Plus
9.1964e-08,industrial_output,land_erosion_rate
-7.8833e-06,industrial_output,mortality_65_plus
-5.1206e-06,industrial_output,mortality_0_to_14
-1.9393e-07,industrial_output,jobs_per_hectare
0.11553,industrial_output,food_per_capita
0.093787,industrial_output,Service_Capital
-2.9432e-06,industrial_output,deaths_15_to_44
-1.2364e-06,industrial_output,deaths_45_to_64
-0.019038,industrial_output,total_fertility
0.0043042,industrial_output,life_expectancy
0.089997,industrial_output,service_output
-4.6246e-06,industrial_output,deaths_0_to_14
-9.5703e-07,industrial_output,deaths_65_plus
3.2019e-06,industrial_output,land_fr_cult
1.0246e-05,industrial_output,Arable_Land
1.9252e-06,industrial_output,labor_force
0.41594,industrial_output,land_yield
0.00050229,industrial_output,food_ratio
-6.4592e-07,industrial_output,population
-0.00039435,industrial_output,births
-9.7612e-06,industrial_output,deaths
0.29168,industrial_output,food
1.4287e-05,industrial_output,jobs
0.067334,industrial_output,GDP_per_capita
-1.8285e-07,industrial_output,inflation_CAN
9.4706e-09,Service_Capital,fraction_of_industrial_output_alloc_to_consumption_var
1.4425e-06,Service_Capital,fraction_of_industrial_output_allocated_to_agriculture_1
1.4562e-06,Service_Capital,fraction_of_industrial_output_allocated_to_agriculture_2
1.4425e-06,Service_Capital,fraction_of_industrial_output_allocated_to_agriculture
0.00024137,Service_Capital,fraction_of_industrial_output_allocated_to_investment
-0.00024281,Service_Capital,fraction_of_industrial_output_allocated_to_services_1
-0.00024281,Service_Capital,fraction_of_industrial_output_allocated_to_services_2
-0.00024281,Service_Capital,fraction_of_industrial_output_allocated_to_services
-1.9655e-07,Service_Capital,fraction_services_allocated_to_fertility_control
6.103e-08,Service_Capital,urban_and_industrial_land_required_per_capita
-3.9939e-07,Service_Capital,land_yield_technology_change_rate_multiplier
1.449e-06,Service_Capital,marginal_productivity_of_agricultural_inputs
5.0677e-09,Service_Capital,land_yield_multiplier_from_air_pollution_2
3.545e-06,Service_Capital,lifetime_multiplier_from_health_services_1
8.9228e-06,Service_Capital,lifetime_multiplier_from_health_services_2
